cpus=64
          cg.C.x-2986  [001]     0.000000:          sched_process_exec:   filename=/root/benchmarks/NPB3.4.2/NPB3.4-OMP/bin/cg.C.x pid=2986 old_pid=2986
          cg.C.x-3018  [001]     4.111207: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6bf64cc10, phys:0x1855b08000, pfn:0x1855b08, nid:1, npages:1]
          cg.C.x-3021  [007]     4.111207: (+0)     sched_wake_idle_without_ipi: cpu=19
          <idle>-0     [031]     4.111207: (+0)     sched_switch:         swapper/31:0 [120] R ==> cg.C.x:3033 [120]
          cg.C.x-3021  [007]     4.111207: (+0)     sched_waking:         comm=cg.C.x pid=3016 prio=120 target_cpu=060
          <idle>-0     [022]     4.111208: (+1)     sched_switch:         swapper/22:0 [120] R ==> cg.C.x:2997 [120]
          <idle>-0     [025]     4.111208: (+0)     sched_wakeup:         cg.C.x:3030 [120] CPU:025
          cg.C.x-3021  [007]     4.111208: (+0)     sched_wake_idle_without_ipi: cpu=60
          cg.C.x-3021  [007]     4.111209: (+1)     sched_waking:         comm=cg.C.x pid=2999 prio=120 target_cpu=026
          <idle>-0     [025]     4.111209: (+0)     sched_switch:         swapper/25:0 [120] R ==> cg.C.x:3030 [120]
          cg.C.x-3018  [001]     4.111210: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6f8dd7614, phys:0x186ca69000, pfn:0x186ca69, nid:1, npages:1]
          cg.C.x-3021  [007]     4.111210: (+0)     sched_wake_idle_without_ipi: cpu=26
          <idle>-0     [019]     4.111210: (+0)     sched_wakeup:         cg.C.x:3027 [120] CPU:019
          cg.C.x-3021  [007]     4.111210: (+0)     sched_waking:         comm=cg.C.x pid=3034 prio=120 target_cpu=033
          <idle>-0     [034]     4.111210: (+0)     sched_wakeup:         cg.C.x:3003 [120] CPU:034
          cg.C.x-3021  [007]     4.111211: (+1)     sched_wake_idle_without_ipi: cpu=33
          <idle>-0     [019]     4.111211: (+0)     sched_switch:         swapper/19:0 [120] R ==> cg.C.x:3027 [120]
          cg.C.x-3021  [007]     4.111212: (+1)     sched_waking:         comm=cg.C.x pid=2986 prio=120 target_cpu=000
          <idle>-0     [034]     4.111212: (+0)     sched_switch:         swapper/34:0 [120] R ==> cg.C.x:3003 [120]
          <idle>-0     [060]     4.111213: (+1)     sched_wakeup:         cg.C.x:3016 [120] CPU:060
          cg.C.x-3021  [007]     4.111213: (+0)     sched_wake_idle_without_ipi: cpu=0
          cg.C.x-3021  [007]     4.111213: (+0)     sched_waking:         comm=cg.C.x pid=3000 prio=120 target_cpu=028
          <idle>-0     [026]     4.111213: (+0)     sched_wakeup:         cg.C.x:2999 [120] CPU:026
          <idle>-0     [060]     4.111214: (+1)     sched_switch:         swapper/60:0 [120] R ==> cg.C.x:3016 [120]
          <idle>-0     [033]     4.111214: (+0)     sched_wakeup:         cg.C.x:3034 [120] CPU:033
          cg.C.x-3021  [007]     4.111214: (+0)     sched_wake_idle_without_ipi: cpu=28
          <idle>-0     [026]     4.111215: (+1)     sched_switch:         swapper/26:0 [120] R ==> cg.C.x:2999 [120]
          cg.C.x-3021  [007]     4.111215: (+0)     sched_waking:         comm=cg.C.x pid=3009 prio=120 target_cpu=046
          <idle>-0     [033]     4.111215: (+0)     sched_switch:         swapper/33:0 [120] R ==> cg.C.x:3034 [120]
          cg.C.x-3021  [007]     4.111216: (+1)     sched_wake_idle_without_ipi: cpu=46
          <idle>-0     [000]     4.111217: (+1)     sched_wakeup:         cg.C.x:2986 [120] CPU:000
          cg.C.x-3021  [007]     4.111217: (+0)     sched_waking:         comm=cg.C.x pid=3015 prio=120 target_cpu=058
          <idle>-0     [028]     4.111217: (+0)     sched_wakeup:         cg.C.x:3000 [120] CPU:028
          cg.C.x-3021  [007]     4.111217: (+0)     sched_wake_idle_without_ipi: cpu=58
          <idle>-0     [000]     4.111218: (+1)     sched_switch:         swapper/0:0 [120] R ==> cg.C.x:2986 [120]
          cg.C.x-3021  [007]     4.111218: (+0)     sched_waking:         comm=cg.C.x pid=3036 prio=120 target_cpu=037
          <idle>-0     [028]     4.111218: (+0)     sched_switch:         swapper/28:0 [120] R ==> cg.C.x:3000 [120]
          cg.C.x-3021  [007]     4.111219: (+1)     sched_wake_idle_without_ipi: cpu=37
          cg.C.x-3021  [007]     4.111219: (+0)     sched_waking:         comm=cg.C.x pid=3001 prio=120 target_cpu=030
          cg.C.x-3021  [007]     4.111220: (+1)     sched_wake_idle_without_ipi: cpu=30
          <idle>-0     [046]     4.111220: (+0)     sched_wakeup:         cg.C.x:3009 [120] CPU:046
          cg.C.x-3021  [007]     4.111220: (+0)     sched_waking:         comm=cg.C.x pid=3032 prio=120 target_cpu=029
          cg.C.x-3021  [007]     4.111221: (+1)     sched_wake_idle_without_ipi: cpu=29
          <idle>-0     [046]     4.111221: (+0)     sched_switch:         swapper/46:0 [120] R ==> cg.C.x:3009 [120]
          <idle>-0     [037]     4.111222: (+1)     sched_wakeup:         cg.C.x:3036 [120] CPU:037
          cg.C.x-3021  [007]     4.111222: (+0)     sched_waking:         comm=cg.C.x pid=3043 prio=120 target_cpu=051
          cg.C.x-3021  [007]     4.111222: (+0)     sched_wake_idle_without_ipi: cpu=51
          <idle>-0     [037]     4.111222: (+0)     sched_switch:         swapper/37:0 [120] R ==> cg.C.x:3036 [120]
          <idle>-0     [058]     4.111223: (+1)     sched_wakeup:         cg.C.x:3015 [120] CPU:058
          cg.C.x-3021  [007]     4.111223: (+0)     sched_waking:         comm=cg.C.x pid=3004 prio=120 target_cpu=036
          <idle>-0     [058]     4.111224: (+1)     sched_switch:         swapper/58:0 [120] R ==> cg.C.x:3015 [120]
          cg.C.x-3021  [007]     4.111224: (+0)     sched_wake_idle_without_ipi: cpu=36
          <idle>-0     [029]     4.111224: (+0)     sched_wakeup:         cg.C.x:3032 [120] CPU:029
          cg.C.x-3021  [007]     4.111224: (+0)     sched_waking:         comm=cg.C.x pid=3012 prio=120 target_cpu=052
          <idle>-0     [029]     4.111225: (+1)     sched_switch:         swapper/29:0 [120] R ==> cg.C.x:3032 [120]
          <idle>-0     [051]     4.111225: (+0)     sched_wakeup:         cg.C.x:3043 [120] CPU:051
          cg.C.x-3021  [007]     4.111225: (+0)     sched_wake_idle_without_ipi: cpu=52
          <idle>-0     [030]     4.111226: (+1)     sched_wakeup:         cg.C.x:3001 [120] CPU:030
          cg.C.x-3021  [007]     4.111226: (+0)     sched_waking:         comm=cg.C.x pid=3028 prio=120 target_cpu=021
          cg.C.x-3021  [007]     4.111226: (+0)     sched_wake_idle_without_ipi: cpu=21
          <idle>-0     [051]     4.111226: (+0)     sched_switch:         swapper/51:0 [120] R ==> cg.C.x:3043 [120]
          cg.C.x-3021  [007]     4.111227: (+1)     sched_waking:         comm=cg.C.x pid=3019 prio=120 target_cpu=003
          <idle>-0     [030]     4.111227: (+0)     sched_switch:         swapper/30:0 [120] R ==> cg.C.x:3001 [120]
          cg.C.x-3013  [054]     4.111227: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6f8dcc000, phys:0x123286000, pfn:0x123286, nid:0, npages:1]
          cg.C.x-3021  [007]     4.111228: (+1)     sched_wake_idle_without_ipi: cpu=3
          cg.C.x-3021  [007]     4.111228: (+0)     sched_waking:         comm=cg.C.x pid=2996 prio=120 target_cpu=020
          <idle>-0     [036]     4.111228: (+0)     sched_wakeup:         cg.C.x:3004 [120] CPU:036
          cg.C.x-3021  [007]     4.111229: (+1)     sched_wake_idle_without_ipi: cpu=20
          <idle>-0     [021]     4.111229: (+0)     sched_wakeup:         cg.C.x:3028 [120] CPU:021
          cg.C.x-3021  [007]     4.111229: (+0)     sched_waking:         comm=cg.C.x pid=3031 prio=120 target_cpu=027
          cg.C.x-3021  [007]     4.111230: (+1)     sched_wake_idle_without_ipi: cpu=27
          <idle>-0     [052]     4.111230: (+0)     sched_wakeup:         cg.C.x:3012 [120] CPU:052
          <idle>-0     [036]     4.111230: (+0)     sched_switch:         swapper/36:0 [120] R ==> cg.C.x:3004 [120]
          <idle>-0     [021]     4.111230: (+0)     sched_switch:         swapper/21:0 [120] R ==> cg.C.x:3028 [120]
          cg.C.x-3021  [007]     4.111231: (+1)     sched_waking:         comm=cg.C.x pid=3005 prio=120 target_cpu=038
          <idle>-0     [003]     4.111231: (+0)     sched_wakeup:         cg.C.x:3019 [120] CPU:003
          <idle>-0     [052]     4.111232: (+1)     sched_switch:         swapper/52:0 [120] R ==> cg.C.x:3012 [120]
          cg.C.x-3021  [007]     4.111232: (+0)     sched_wake_idle_without_ipi: cpu=38
          cg.C.x-3021  [007]     4.111232: (+0)     sched_waking:         comm=cg.C.x pid=3042 prio=120 target_cpu=049
          <idle>-0     [003]     4.111233: (+1)     sched_switch:         swapper/3:0 [120] R ==> cg.C.x:3019 [120]
          cg.C.x-3021  [007]     4.111233: (+0)     sched_wake_idle_without_ipi: cpu=49
          <idle>-0     [027]     4.111233: (+0)     sched_wakeup:         cg.C.x:3031 [120] CPU:027
          cg.C.x-3021  [007]     4.111233: (+0)     sched_waking:         comm=cg.C.x pid=3022 prio=120 target_cpu=009
          <idle>-0     [020]     4.111234: (+1)     sched_wakeup:         cg.C.x:2996 [120] CPU:020
          cg.C.x-3021  [007]     4.111234: (+0)     sched_wake_idle_without_ipi: cpu=9
          cg.C.x-3021  [007]     4.111234: (+0)     sched_waking:         comm=cg.C.x pid=3024 prio=120 target_cpu=013
          <idle>-0     [027]     4.111235: (+1)     sched_switch:         swapper/27:0 [120] R ==> cg.C.x:3031 [120]
          <idle>-0     [049]     4.111235: (+0)     sched_wakeup:         cg.C.x:3042 [120] CPU:049
          cg.C.x-3021  [007]     4.111235: (+0)     sched_wake_idle_without_ipi: cpu=13
          <idle>-0     [020]     4.111236: (+1)     sched_switch:         swapper/20:0 [120] R ==> cg.C.x:2996 [120]
          <idle>-0     [049]     4.111236: (+0)     sched_switch:         swapper/49:0 [120] R ==> cg.C.x:3042 [120]
          cg.C.x-3021  [007]     4.111237: (+1)     bprint:               __handle_mm_fault: NUMAB COMPLETED MEM MIGR process[nid:1, cpu:7, pid:3021], old[phys:0x1233f7000, nid:0, npages:1], new[phys:0x185e65f000, nid:1, npages:1]
          <idle>-0     [038]     4.111237: (+0)     sched_wakeup:         cg.C.x:3005 [120] CPU:038
          <idle>-0     [009]     4.111237: (+0)     sched_wakeup:         cg.C.x:3022 [120] CPU:009
          <idle>-0     [013]     4.111238: (+1)     sched_wakeup:         cg.C.x:3024 [120] CPU:013
          <idle>-0     [009]     4.111238: (+0)     sched_switch:         swapper/9:0 [120] R ==> cg.C.x:3022 [120]
          <idle>-0     [038]     4.111239: (+1)     sched_switch:         swapper/38:0 [120] R ==> cg.C.x:3005 [120]
          cg.C.x-3013  [054]     4.111239: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6bf636000, phys:0x13aaec000, pfn:0x13aaec, nid:0, npages:1]
          <idle>-0     [013]     4.111239: (+0)     sched_switch:         swapper/13:0 [120] R ==> cg.C.x:3024 [120]
          cg.C.x-3039  [043]     4.111240: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:43, pid:3039], folio[virt:0x7fa6bf6ad000, phys:0x185eb59000, pfn:0x185eb59, nid:1, npages:1]
          cg.C.x-2992  [012]     4.111252: (+12)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:12, pid:2992], folio[virt:0x7fa6f8d9c000, phys:0x13a673000, pfn:0x13a673, nid:0, npages:1]
          cg.C.x-2992  [012]     4.111260: (+8)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:12, pid:2992], folio[virt:0x7fa6bf5d6000, phys:0x113d4b000, pfn:0x113d4b, nid:0, npages:1]
          cg.C.x-3038  [041]     4.111263: (+3)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6f8e05000, phys:0x1866aef000, pfn:0x1866aef, nid:1, npages:1]
          cg.C.x-3038  [041]     4.111274: (+11)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6bf6a8000, phys:0x1855f9c000, pfn:0x1855f9c, nid:1, npages:1]
          cg.C.x-3044  [053]     4.111298: (+24)    bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6cf600000, ker:0xffff940c2bc00000, pfn:0x1aabc00, nid:1, npages:512]
          cg.C.x-3032  [029]     4.111317: (+19)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:29, pid:3032], folio[virt:0x7fa6bf68d000, phys:0x185598d000, pfn:0x185598d, nid:1, npages:1]
          cg.C.x-2998  [024]     4.111322: (+5)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6f1200000, ker:0xffff93f4f8a00000, pfn:0x378a00, nid:0, npages:512]
          cg.C.x-3044  [053]     4.111322: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6f8e13000, phys:0x1866861000, pfn:0x1866861, nid:1, npages:1]
          cg.C.x-2998  [024]     4.111326: (+4)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6c3000000, ker:0xffff93f510400000, pfn:0x390400, nid:0, npages:512]
          cg.C.x-2999  [026]     4.111326: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:26, pid:2999], folio[virt:0x7fa6f8dac000, phys:0x1126ba000, pfn:0x1126ba, nid:0, npages:1]
          cg.C.x-3044  [053]     4.111329: (+3)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6bf6c4000, phys:0x1857770000, pfn:0x1857770, nid:1, npages:1]
          cg.C.x-2999  [026]     4.111336: (+7)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:26, pid:2999], folio[virt:0x7fa6bf5f6000, phys:0x1230a1000, pfn:0x1230a1, nid:0, npages:1]
          cg.C.x-3025  [015]     4.111346: (+10)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:15, pid:3025], folio[virt:0x7fa6bf66d000, phys:0x185e8a8000, pfn:0x185e8a8, nid:1, npages:1]
          cg.C.x-3037  [039]     4.111358: (+12)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:39, pid:3037], folio[virt:0x7fa6f8e03000, phys:0x185f1fb000, pfn:0x185f1fb, nid:1, npages:1]
          cg.C.x-3031  [027]     4.111361: (+3)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:27, pid:3031], folio[virt:0x7fa6cbe00000, ker:0xffff940b85000000, pfn:0x1a05000, nid:1, npages:512]
          cg.C.x-3018  [001]     4.111365: (+4)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6c8600000, ker:0xffff940bba400000, pfn:0x1a3a400, nid:1, npages:512]
          cg.C.x-3037  [039]     4.111367: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:39, pid:3037], folio[virt:0x7fa6bf6a4000, phys:0x185f20c000, pfn:0x185f20c, nid:1, npages:1]
          cg.C.x-3030  [025]     4.111384: (+17)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:25, pid:3030], folio[virt:0x7fa6f8df3000, phys:0x303f0d5000, pfn:0x303f0d5, nid:1, npages:1]
          cg.C.x-3030  [025]     4.111392: (+8)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:25, pid:3030], folio[virt:0x7fa6bf684000, phys:0x185ee5e000, pfn:0x185ee5e, nid:1, npages:1]
          cg.C.x-3011  [050]     4.111397: (+5)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:50, pid:3011], folio[virt:0x7fa6bf62d000, phys:0x121706000, pfn:0x121706, nid:0, npages:1]
          cg.C.x-3018  [001]     4.111416: (+19)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6bf64d000, phys:0x1854cc2000, pfn:0x1854cc2, nid:1, npages:1]
          cg.C.x-3038  [041]     4.111462: (+46)    bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6f6800000, ker:0xffff940c2d200000, pfn:0x1aad200, nid:1, npages:512]
          cg.C.x-3038  [041]     4.111466: (+4)     bprint:               do_huge_pmd_numa_page: NUMAB MEM ACCESS huge page process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6cdc00000, ker:0xffff940bba800000, pfn:0x1a3a800, nid:1, npages:512]
          cg.C.x-3038  [041]     4.111628: (+162)   bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa69f5ff9b8, phys:0x185f227000, pfn:0x185f227, nid:1, npages:1]
          cg.C.x-3017  [062]     4.111723: (+95)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6bf647c68, phys:0x13aa88000, pfn:0x13aa88, nid:0, npages:1]
          cg.C.x-3017  [062]     4.111727: (+4)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6f8dd4e40, phys:0x1205b7000, pfn:0x1205b7, nid:0, npages:1]
          cg.C.x-3017  [062]     4.111816: (+89)    bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6bf648000, phys:0x303f042000, pfn:0x303f042, nid:1, npages:1]
          cg.C.x-3017  [062]     4.111817: (+1)     bprint:               __handle_mm_fault: NUMAB TRY MEM MIGR process[nid:0, cpu:62, pid:3017], folio[virt:0x7fa6bf648000, phys:0x303f042000, nid:1], target_nid:0
          cg.C.x-3017  [062]     4.111824: (+7)     bprint:               __handle_mm_fault: NUMAB COMPLETED MEM MIGR process[nid:0, cpu:62, pid:3017], old[phys:0x303f042000, nid:1, npages:1], new[phys:0x13aa99000, nid:0, npages:1]
          cg.C.x-3013  [054]     4.112010: (+186)   bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:54, pid:3013], folio[virt:0x7fa6bf632000, phys:0x13b001000, pfn:0x13b001, nid:0, npages:1]
          cg.C.x-2998  [024]     4.112010: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6bf5ed000, phys:0x1397a1000, pfn:0x1397a1, nid:0, npages:1]
          cg.C.x-3044  [053]     4.112012: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:53, pid:3044], folio[virt:0x7fa6bf6c0000, phys:0x185dd64000, pfn:0x185dd64, nid:1, npages:1]
          cg.C.x-3008  [044]     4.112014: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:44, pid:3008], folio[virt:0x7fa6bf61b000, phys:0x1394c3000, pfn:0x1394c3, nid:0, npages:1]
          cg.C.x-3018  [001]     4.112016: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:1, pid:3018], folio[virt:0x7fa6bf649000, phys:0x185e0df000, pfn:0x185e0df, nid:1, npages:1]
          cg.C.x-2997  [022]     4.112016: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:22, pid:2997], folio[virt:0x7fa6bf5e9000, phys:0x1216ed000, pfn:0x1216ed, nid:0, npages:1]
          cg.C.x-3030  [025]     4.112017: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:25, pid:3030], folio[virt:0x7fa6bf680000, phys:0x185e053000, pfn:0x185e053, nid:1, npages:1]
          cg.C.x-2992  [012]     4.112018: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:12, pid:2992], folio[virt:0x7fa6bf5d2000, phys:0x13a7f9000, pfn:0x13a7f9, nid:0, npages:1]
          cg.C.x-3046  [057]     4.112019: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:57, pid:3046], folio[virt:0x7fa6bf6c9000, phys:0x186ca1f000, pfn:0x186ca1f, nid:1, npages:1]
          cg.C.x-2987  [002]     4.112020: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:2, pid:2987], folio[virt:0x7fa6bf5bb000, phys:0x121cf4000, pfn:0x121cf4, nid:0, npages:1]
          cg.C.x-3027  [019]     4.112021: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:19, pid:3027], folio[virt:0x7fa6bf672000, phys:0x1855b8c000, pfn:0x1855b8c, nid:1, npages:1]
          cg.C.x-2999  [026]     4.112022: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:26, pid:2999], folio[virt:0x7fa6bf5f2000, phys:0x13d051000, pfn:0x13d051, nid:0, npages:1]
          cg.C.x-3043  [051]     4.112023: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:51, pid:3043], folio[virt:0x7fa6bf6bb000, phys:0x186e48d000, pfn:0x186e48d, nid:1, npages:1]
          cg.C.x-2990  [008]     4.112024: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:8, pid:2990], folio[virt:0x7fa6bf5c9000, phys:0x150398000, pfn:0x150398, nid:0, npages:1]
          cg.C.x-3028  [021]     4.112025: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:21, pid:3028], folio[virt:0x7fa6bf677000, phys:0x185e043000, pfn:0x185e043, nid:1, npages:1]
          cg.C.x-2991  [010]     4.112026: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:10, pid:2991], folio[virt:0x7fa6bf5cd000, phys:0x110aa3000, pfn:0x110aa3, nid:0, npages:1]
          cg.C.x-3047  [059]     4.112027: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:59, pid:3047], folio[virt:0x7fa6bf6ce000, phys:0x186deb1000, pfn:0x186deb1, nid:1, npages:1]
          cg.C.x-2986  [000]     4.112028: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:0, pid:2986], folio[virt:0x7fa6bf5b6010, phys:0x183fec3000, pfn:0x183fec3, nid:0, npages:1]
          cg.C.x-3023  [011]     4.112029: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:11, pid:3023], folio[virt:0x7fa6bf660000, phys:0x186771a000, pfn:0x186771a, nid:1, npages:1]
          cg.C.x-2994  [016]     4.112031: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:16, pid:2994], folio[virt:0x7fa6bf5db000, phys:0x17e0889000, pfn:0x17e0889, nid:0, npages:1]
          cg.C.x-3035  [035]     4.112031: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:35, pid:3035], folio[virt:0x7fa6bf697000, phys:0x1857624000, pfn:0x1857624, nid:1, npages:1]
          cg.C.x-3001  [030]     4.112033: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:30, pid:3001], folio[virt:0x7fa6bf5fb000, phys:0x116329000, pfn:0x116329, nid:0, npages:1]
          cg.C.x-3024  [013]     4.112033: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:13, pid:3024], folio[virt:0x7fa6bf664000, phys:0x18576cf000, pfn:0x18576cf, nid:1, npages:1]
          cg.C.x-2989  [006]     4.112035: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:6, pid:2989], folio[virt:0x7fa6bf5c4000, phys:0x113d58000, pfn:0x113d58, nid:0, npages:1]
          cg.C.x-3040  [045]     4.112035: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:45, pid:3040], folio[virt:0x7fa6bf6ae000, phys:0x1866968000, pfn:0x1866968, nid:1, npages:1]
          cg.C.x-3038  [041]     4.112037: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:41, pid:3038], folio[virt:0x7fa6bf6a5000, phys:0x185dd33000, pfn:0x185dd33, nid:1, npages:1]
          cg.C.x-2988  [004]     4.112037: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:4, pid:2988], folio[virt:0x7fa6bf5c0000, phys:0x111ec8000, pfn:0x111ec8, nid:0, npages:1]
          cg.C.x-2998  [024]     4.112038: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:24, pid:2998], folio[virt:0x7fa6bf5ee000, phys:0x153bf3000, pfn:0x153bf3, nid:0, npages:1]
          cg.C.x-3048  [061]     4.112038: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:61, pid:3048], folio[virt:0x7fa6bf6d2000, phys:0x1855e85000, pfn:0x1855e85, nid:1, npages:1]
          cg.C.x-2993  [014]     4.112040: (+2)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:14, pid:2993], folio[virt:0x7fa6bf5d7000, phys:0x1123af000, pfn:0x1123af, nid:0, npages:1]
          cg.C.x-3037  [039]     4.112040: (+0)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:39, pid:3037], folio[virt:0x7fa6bf6a0000, phys:0x18572e2000, pfn:0x18572e2, nid:1, npages:1]
          cg.C.x-2995  [018]     4.112041: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:18, pid:2995], folio[virt:0x7fa6bf5e0000, phys:0x1394c1000, pfn:0x1394c1, nid:0, npages:1]
          cg.C.x-3039  [043]     4.112042: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:43, pid:3039], folio[virt:0x7fa6bf6a9000, phys:0x186829e000, pfn:0x186829e, nid:1, npages:1]
          cg.C.x-2992  [012]     4.112043: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:12, pid:2992], folio[virt:0x7fa6bf5d3000, phys:0x139c38000, pfn:0x139c38, nid:0, npages:1]
          cg.C.x-3045  [055]     4.112044: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:55, pid:3045], folio[virt:0x7fa6bf6c5000, phys:0x1866aa3000, pfn:0x1866aa3, nid:1, npages:1]
          cg.C.x-3000  [028]     4.112045: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:0, cpu:28, pid:3000], folio[virt:0x7fa6bf5f7000, phys:0x113fc5000, pfn:0x113fc5, nid:0, npages:1]
          cg.C.x-3034  [033]     4.112046: (+1)     bprint:               __handle_mm_fault: NUMAB MEM ACCESS process[nid:1, cpu:33, pid:3034], folio[virt:0x7fa6bf692000, phys:0x186d795000, pfn:0x186d795, nid:1, npages:1]
